Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
10.0,,Then we'll get the appearances.,Gonzalez,Civil,Trial,2017-06-26,Then we'll get the appearances.,"['Then', 'we', ""'ll"", 'get', 'the', 'appearances', '.']",UNLABELED,0.0,[],,,,,,
11.0,THE CLERK:," Civil matter 10-00623-AWT, Acosta, et al.",Gonzalez,Civil,Trial,2017-06-26," Civil matter 10-00623-AWT, Acosta, et al.","['Civil', 'matter', '10-00623-AWT', ',', 'Acosta', ',', 'et', 'al', '.']",UNLABELED,0.0,[],,,,,,
12.0,,"Vs. Huppenthal, et al., on for day one of a bench trial.",Gonzalez,Civil,Trial,2017-06-26,"Vs. Huppenthal, et al., on for day one of a bench trial.","['Vs.', 'Huppenthal', ',', 'et', 'al.', ',', 'on', 'for', 'day', 'one', 'of', 'a', 'bench', 'trial', '.']",TR,0.0,[],,,,,,
13.0,,"Counsel, please state your appearances for the record.",Gonzalez,Civil,Trial,2017-06-26,"Counsel, please state your appearances for the record.","['Counsel', ',', 'please', 'state', 'your', 'appearances', 'for', 'the', 'record', '.']",UNLABELED,0.0,[],,,,,,
14.0,THE COURT:," At least for the first day, let's get the appearance of all counsel here, starting with the plaintiffs.",Gonzalez,Civil,Trial,2017-06-26," At least for the first day, let's get the appearance of all counsel here, starting with the plaintiffs.","['At', 'least', 'for', 'the', 'first', 'day', ',', 'let', ""'s"", 'get', 'the', 'appearance', 'of', 'all', 'counsel', 'here', ',', 'starting', 'with', 'the', 'plaintiffs', '.']",TST,1.0,"[{'text': 'the first day', 'score': 0.89, 'start_pos': 14, 'end_pos': 27}]","['O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","At least for xxxthe first dayxxx, let's get the appearance of all counsel here, starting with the plaintiffs.",XXXX-XX-XX,2017-06-26—NA,
15.0,,Who is here?,Gonzalez,Civil,Trial,2017-06-26,Who is here?,"['Who', 'is', 'here', '?']",UNLABELED,0.0,[],,,,,,
16.0,MR. REISS:," Yes, Your Honor.",Gonzalez,Civil,Trial,2017-06-26," Yes, Your Honor.","['Yes', ',', 'Your', 'Honor', '.']",UNLABELED,0.0,[],,,,,,
17.0,,"Steve Reiss of the Weil, Gotshal & Manges law firm for the plaintiffs.",Gonzalez,Civil,Trial,2017-06-26,"Steve Reiss of the Weil, Gotshal & Manges law firm for the plaintiffs.","['Steve', 'Reiss', 'of', 'the', 'Weil', ',', 'Gotshal', '&', 'Manges', 'law', 'firm', 'for', 'the', 'plaintiffs', '.']",UNLABELED,0.0,[],,,,,,
18.0,,"And with me, Jim Quinn, my partner emeritus.",Gonzalez,Civil,Trial,2017-06-26,"And with me, Jim Quinn, my partner emeritus.","['And', 'with', 'me', ',', 'Jim', 'Quinn', ',', 'my', 'partner', 'emeritus', '.']",UNLABELED,0.0,[],,,,,,
19.0,MR. QUINN:," Good morning, Your Honor.",Gonzalez,Civil,Trial,2017-06-26," Good morning, Your Honor.","['Good', 'morning', ',', 'Your', 'Honor', '.']",UNLABELED,0.0,[],,,,,,
20.0,THE COURT:, Good morning to both of you.,Gonzalez,Civil,Trial,2017-06-26, Good morning to both of you.,"['Good', 'morning', 'to', 'both', 'of', 'you', '.']",UNLABELED,0.0,[],,,,,,
21.0,MR. REISS:, David Fitzpatrick (sic).,Gonzalez,Civil,Trial,2017-06-26, David Fitzpatrick (sic).,"['David', 'Fitzpatrick', '(', 'sic', ')', '.']",UNLABELED,0.0,[],,,,,,
22.0,,Luna Barrington.,Gonzalez,Civil,Trial,2017-06-26,Luna Barrington.,"['Luna', 'Barrington', '.']",UNLABELED,0.0,[],,,,,,
23.0,MS. BARRINGTON:," Good morning, Your Honor.",Gonzalez,Civil,Trial,2017-06-26," Good morning, Your Honor.","['Good', 'morning', ',', 'Your', 'Honor', '.']",UNUSED,0.0,[],,,,,,
24.0,MR. REISS:, Bob Chang of the Korematsu Center.,Gonzalez,Civil,Trial,2017-06-26, Bob Chang of the Korematsu Center.,"['Bob', 'Chang', 'of', 'the', 'Korematsu', 'Center', '.']",UNLABELED,0.0,[],,,,,,
25.0,,"Richard Martinez, of course.",Gonzalez,Civil,Trial,2017-06-26,"Richard Martinez, of course.","['Richard', 'Martinez', ',', 'of', 'course', '.']",UNLABELED,0.0,[],,,,,,
26.0,THE COURT:," Good morning, Mr. Martinez.",Gonzalez,Civil,Trial,2017-06-26," Good morning, Mr. Martinez.","['Good', 'morning', ',', 'Mr.', 'Martinez', '.']",UNLABELED,0.0,[],,,,,,
27.0,MR. MARTINEZ:," Good to see you, Judge.",Gonzalez,Civil,Trial,2017-06-26," Good to see you, Judge.","['Good', 'to', 'see', 'you', ',', 'Judge', '.']",UNLABELED,0.0,[],,,,,,
28.0,MR. REISS:, And of course we have our support help here.,Gonzalez,Civil,Trial,2017-06-26, And of course we have our support help here.,"['And', 'of', 'course', 'we', 'have', 'our', 'support', 'help', 'here', '.']",UNLABELED,0.0,[],,,,,,
29.0,,"We have George Martorell, Joseph Rausch, who is a summer associate, and Sirak Biratu, who is arranging our logistics so we don't get lost.",Gonzalez,Civil,Trial,2017-06-26,"We have George Martorell, Joseph Rausch, who is a summer associate, and Sirak Biratu, who is arranging our logistics so we don't get lost.","['We', 'have', 'George', 'Martorell', ',', 'Joseph', 'Rausch', ',', 'who', 'is', 'a', 'summer', 'associate', ',', 'and', 'Sirak', 'Biratu', ',', 'who', 'is', 'arranging', 'our', 'logistics', 'so', 'we', 'do', ""n't"", 'get', 'lost', '.']",TR,0.0,[],,,,,,
30.0,THE COURT:, Good morning to all of you.,Gonzalez,Civil,Trial,2017-06-26, Good morning to all of you.,"['Good', 'morning', 'to', 'all', 'of', 'you', '.']",UNLABELED,0.0,[],,,,,,
31.0,,What about for the defense?,Gonzalez,Civil,Trial,2017-06-26,What about for the defense?,"['What', 'about', 'for', 'the', 'defense', '?']",UNLABELED,0.0,[],,,,,,
32.0,,Who do we have?,Gonzalez,Civil,Trial,2017-06-26,Who do we have?,"['Who', 'do', 'we', 'have', '?']",UNLABELED,0.0,[],,,,,,
33.0,MS. COOPER:, Leslie Kyman Cooper from the Attorney General's Office on behalf of defendants.,Gonzalez,Civil,Trial,2017-06-26, Leslie Kyman Cooper from the Attorney General's Office on behalf of defendants.,"['Leslie', 'Kyman', 'Cooper', 'from', 'the', 'Attorney', 'General', ""'s"", 'Office', 'on', 'behalf', 'of', 'defendants', '.']",UNLABELED,0.0,[],,,,,,
34.0,MR. ELLMAN:," Robert Ellman, from Weinzweig for the defense.",Gonzalez,Civil,Trial,2017-06-26," Robert Ellman, from Weinzweig for the defense.","['Robert', 'Ellman', ',', 'from', 'Weinzweig', 'for', 'the', 'defense', '.']",UNLABELED,0.0,[],,,,,,
35.0,THE COURT:, Okay.,Gonzalez,Civil,Trial,2017-06-26, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
36.0,,Lots of lawyers.,Gonzalez,Civil,Trial,2017-06-26,Lots of lawyers.,"['Lots', 'of', 'lawyers', '.']",UNLABELED,0.0,[],,,,,,
37.0,,"I guess what I have to say is when we get down to witness examination, you know, the rule I usually follow is, unless there's some reason not to, only one lawyer per witness, all right, on whatever it is, direct, cross, anything else.",Gonzalez,Civil,Trial,2017-06-26,"I guess what I have to say is when we get down to witness examination, you know, the rule I usually follow is, unless there's some reason not to, only one lawyer per witness, all right, on whatever it is, direct, cross, anything else.","['I', 'guess', 'what', 'I', 'have', 'to', 'say', 'is', 'when', 'we', 'get', 'down', 'to', 'witness', 'examination', ',', 'you', 'know', ',', 'the', 'rule', 'I', 'usually', 'follow', 'is', ',', 'unless', 'there', ""'s"", 'some', 'reason', 'not', 'to', ',', 'only', 'one', 'lawyer', 'per', 'witness', ',', 'all', 'right', ',', 'on', 'whatever', 'it', 'is', ',', 'direct', ',', 'cross', ',', 'anything', 'else', '.']",UNLABELED,0.0,[],,,,,,
38.0,,"And then when we get to any kind of argument, we'll see about that.",Gonzalez,Civil,Trial,2017-06-26,"And then when we get to any kind of argument, we'll see about that.","['And', 'then', 'when', 'we', 'get', 'to', 'any', 'kind', 'of', 'argument', ',', 'we', ""'ll"", 'see', 'about', 'that', '.']",UNLABELED,0.0,[],,,,,,
39.0,,"Before we start the trial, there are several motions that have been filed over the last few days.",Gonzalez,Civil,Trial,2017-06-26,"Before we start the trial, there are several motions that have been filed over the last few days.","['Before', 'we', 'start', 'the', 'trial', ',', 'there', 'are', 'several', 'motions', 'that', 'have', 'been', 'filed', 'over', 'the', 'last', 'few', 'days', '.']",TST,1.0,"[{'text': 'the last few days', 'score': 0.897, 'start_pos': 79, 'end_pos': 96}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']","Before we start the trial, there are several motions that have been filed over xxxthe last few daysxxx.",PXD,,
40.0,,Some of them I'll try to rule on today.,Gonzalez,Civil,Trial,2017-06-26,Some of them I'll try to rule on today.,"['Some', 'of', 'them', 'I', ""'ll"", 'try', 'to', 'rule', 'on', 'today', '.']",TST,1.0,"[{'text': 'today', 'score': 0.802, 'start_pos': 33, 'end_pos': 38}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O']",Some of them I'll try to rule on xxxtodayxxx.,2017-06-26 00:00:00,,
41.0,,But let me ask the plaintiffs  that's for today though  what witnesses do the plaintiffs intend to call today?,Gonzalez,Civil,Trial,2017-06-26,But let me ask the plaintiffs that's for today though what witnesses do the plaintiffs intend to call today?,"['But', 'let', 'me', 'ask', 'the', 'plaintiffs', 'that', ""'s"", 'for', 'today', 'though', 'what', 'witnesses', 'do', 'the', 'plaintiffs', 'intend', 'to', 'call', 'today', '?']",TR,1.0,"[{'text': 'today', 'score': 0.975, 'start_pos': 42, 'end_pos': 47}, {'text': 'today', 'score': 0.97, 'start_pos': 104, 'end_pos': 109}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE']",,,,,
42.0,MR. REISS:," Your Honor, today we intend to call Curtis Acosta, Maya Arce, and depending where we are, it's conceivable we would start with Mr. Huppenthal.",Gonzalez,Civil,Trial,2017-06-26," Your Honor, today we intend to call Curtis Acosta, Maya Arce, and depending where we are, it's conceivable we would start with Mr. Huppenthal.","['Your', 'Honor', ',', 'today', 'we', 'intend', 'to', 'call', 'Curtis', 'Acosta', ',', 'Maya', 'Arce', ',', 'and', 'depending', 'where', 'we', 'are', ',', 'it', ""'s"", 'conceivable', 'we', 'would', 'start', 'with', 'Mr.', 'Huppenthal', '.']",UNLABELED,0.0,[],,,,,,
43.0,,I don't know if we'll get to Mr. Huppenthal today.,Gonzalez,Civil,Trial,2017-06-26,I don't know if we'll get to Mr. Huppenthal today.,"['I', 'do', ""n't"", 'know', 'if', 'we', ""'ll"", 'get', 'to', 'Mr.', 'Huppenthal', 'today', '.']",TR,1.0,"[{'text': 'today', 'score': 0.833, 'start_pos': 44, 'end_pos': 49}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE']",,,,,
44.0,THE COURT:, Okay.,Gonzalez,Civil,Trial,2017-06-26, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
45.0,,"I just want to know the names because I don't know whether, you know, any of the pending motions will impact their testimony or the examination of those witnesses.",Gonzalez,Civil,Trial,2017-06-26,"I just want to know the names because I don't know whether, you know, any of the pending motions will impact their testimony or the examination of those witnesses.","['I', 'just', 'want', 'to', 'know', 'the', 'names', 'because', 'I', 'do', ""n't"", 'know', 'whether', ',', 'you', 'know', ',', 'any', 'of', 'the', 'pending', 'motions', 'will', 'impact', 'their', 'testimony', 'or', 'the', 'examination', 'of', 'those', 'witnesses', '.']",UNLABELED,0.0,[],,,,,,
46.0,,It's possible they can.,Gonzalez,Civil,Trial,2017-06-26,It's possible they can.,"['It', ""'s"", 'possible', 'they', 'can', '.']",UNLABELED,0.0,[],,,,,,
47.0,,All right.,Gonzalez,Civil,Trial,2017-06-26,All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
48.0,,Thank you.,Gonzalez,Civil,Trial,2017-06-26,Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
49.0,,I am going to at least rule on some of the pending motions.,Gonzalez,Civil,Trial,2017-06-26,I am going to at least rule on some of the pending motions.,"['I', 'am', 'going', 'to', 'at', 'least', 'rule', 'on', 'some', 'of', 'the', 'pending', 'motions', '.']",UNLABELED,0.0,[],,,,,,
50.0,,"One, there's been a motion to exclude witnesses.",Gonzalez,Civil,Trial,2017-06-26,"One, there's been a motion to exclude witnesses.","['One', ',', 'there', ""'s"", 'been', 'a', 'motion', 'to', 'exclude', 'witnesses', '.']",UNLABELED,0.0,[],,,,,,
51.0,,"If the motion is made timely, it's a matter of right.",Gonzalez,Civil,Trial,2017-06-26,"If the motion is made timely, it's a matter of right.","['If', 'the', 'motion', 'is', 'made', 'timely', ',', 'it', ""'s"", 'a', 'matter', 'of', 'right', '.']",UNLABELED,0.0,[],,,,,,
52.0,,So the motion is granted.,Gonzalez,Civil,Trial,2017-06-26,So the motion is granted.,"['So', 'the', 'motion', 'is', 'granted', '.']",UNLABELED,0.0,[],,,,,,
53.0,,So all witnesses are excluded.,Gonzalez,Civil,Trial,2017-06-26,So all witnesses are excluded.,"['So', 'all', 'witnesses', 'are', 'excluded', '.']",UNLABELED,0.0,[],,,,,,
54.0,,"Counsel, presumably you know the witnesses that you're going to call, so if you see any of your witnesses in the courtroom, be sure to shoo them out, otherwise they may not be able to testify.",Gonzalez,Civil,Trial,2017-06-26,"Counsel, presumably you know the witnesses that you're going to call, so if you see any of your witnesses in the courtroom, be sure to shoo them out, otherwise they may not be able to testify.","['Counsel', ',', 'presumably', 'you', 'know', 'the', 'witnesses', 'that', 'you', ""'re"", 'going', 'to', 'call', ',', 'so', 'if', 'you', 'see', 'any', 'of', 'your', 'witnesses', 'in', 'the', 'courtroom', ',', 'be', 'sure', 'to', 'shoo', 'them', 'out', ',', 'otherwise', 'they', 'may', 'not', 'be', 'able', 'to', 'testify', '.']",UNLABELED,0.0,[],,,,,,
55.0,,It's counsels' obligation to monitor the courtroom for that purpose.,Gonzalez,Civil,Trial,2017-06-26,It's counsels' obligation to monitor the courtroom for that purpose.,"['It', ""'s"", 'counsels', ""'"", 'obligation', 'to', 'monitor', 'the', 'courtroom', 'for', 'that', 'purpose', '.']",UNLABELED,0.0,[],,,,,,
56.0,,That's motion number one.,Gonzalez,Civil,Trial,2017-06-26,That's motion number one.,"['That', ""'s"", 'motion', 'number', 'one', '.']",UNLABELED,0.0,[],,,,,,
57.0,,Yes?,Gonzalez,Civil,Trial,2017-06-26,Yes?,"['Yes', '?']",UNUSED,0.0,[],,,,,,
58.0,MR. REISS:," Your Honor, if I might, I think we had an agreement with the state that experts could attend for the opening statements, and I would ask the Court whether witnesses could simply attend for the opening statements and then be excluded.",Gonzalez,Civil,Trial,2017-06-26," Your Honor, if I might, I think we had an agreement with the state that experts could attend for the opening statements, and I would ask the Court whether witnesses could simply attend for the opening statements and then be excluded.","['Your', 'Honor', ',', 'if', 'I', 'might', ',', 'I', 'think', 'we', 'had', 'an', 'agreement', 'with', 'the', 'state', 'that', 'experts', 'could', 'attend', 'for', 'the', 'opening', 'statements', ',', 'and', 'I', 'would', 'ask', 'the', 'Court', 'whether', 'witnesses', 'could', 'simply', 'attend', 'for', 'the', 'opening', 'statements', 'and', 'then', 'be', 'excluded', '.']",UNLABELED,0.0,[],,,,,,
59.0,THE COURT:, Any objection to that?,Gonzalez,Civil,Trial,2017-06-26, Any objection to that?,"['Any', 'objection', 'to', 'that', '?']",UNLABELED,0.0,[],,,,,,
60.0,MS. COOPER:," Yes, Your Honor.",Gonzalez,Civil,Trial,2017-06-26," Yes, Your Honor.","['Yes', ',', 'Your', 'Honor', '.']",UNUSED,0.0,[],,,,,,
61.0,,"We are fine with the experts attending for the opening statements, but we don't feel that the witnesses should hear the State's case.",Gonzalez,Civil,Trial,2017-06-26,"We are fine with the experts attending for the opening statements, but we don't feel that the witnesses should hear the State's case.","['We', 'are', 'fine', 'with', 'the', 'experts', 'attending', 'for', 'the', 'opening', 'statements', ',', 'but', 'we', 'do', ""n't"", 'feel', 'that', 'the', 'witnesses', 'should', 'hear', 'the', 'State', ""'s"", 'case', '.']",UNLABELED,0.0,[],,,,,,
62.0,THE COURT:, All right.,Gonzalez,Civil,Trial,2017-06-26, All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
63.0,,"Witnesses  well, one, all right, I grant that motion as far as witnesses are concerned.",Gonzalez,Civil,Trial,2017-06-26,"Witnesses well, one, all right, I grant that motion as far as witnesses are concerned.","['Witnesses', 'well', ',', 'one', ',', 'all', 'right', ',', 'I', 'grant', 'that', 'motion', 'as', 'far', 'as', 'witnesses', 'are', 'concerned', '.']",UNLABELED,0.0,[],,,,,,
64.0,,"I deny  I mean, as far as the experts are concerned.",Gonzalez,Civil,Trial,2017-06-26,"I deny I mean, as far as the experts are concerned.","['I', 'deny', 'I', 'mean', ',', 'as', 'far', 'as', 'the', 'experts', 'are', 'concerned', '.']",UNLABELED,0.0,[],,,,,,
65.0,,I deny it as to percipient witnesses.,Gonzalez,Civil,Trial,2017-06-26,I deny it as to percipient witnesses.,"['I', 'deny', 'it', 'as', 'to', 'percipient', 'witnesses', '.']",UNLABELED,0.0,[],,,,,,
66.0,,"Two, though, going further on experts, you know, some experts legitimately want to listen to certain testimony because it's part of the basis of their testimony  of their opinion.",Gonzalez,Civil,Trial,2017-06-26,"Two, though, going further on experts, you know, some experts legitimately want to listen to certain testimony because it's part of the basis of their testimony of their opinion.","['Two', ',', 'though', ',', 'going', 'further', 'on', 'experts', ',', 'you', 'know', ',', 'some', 'experts', 'legitimately', 'want', 'to', 'listen', 'to', 'certain', 'testimony', 'because', 'it', ""'s"", 'part', 'of', 'the', 'basis', 'of', 'their', 'testimony', 'of', 'their', 'opinion', '.']",UNLABELED,0.0,[],,,,,,
67.0,,"So if you have that kind of witness and you want that expert in the courtroom during the testimony, you just have to bring it up before the fact.",Gonzalez,Civil,Trial,2017-06-26,"So if you have that kind of witness and you want that expert in the courtroom during the testimony, you just have to bring it up before the fact.","['So', 'if', 'you', 'have', 'that', 'kind', 'of', 'witness', 'and', 'you', 'want', 'that', 'expert', 'in', 'the', 'courtroom', 'during', 'the', 'testimony', ',', 'you', 'just', 'have', 'to', 'bring', 'it', 'up', 'before', 'the', 'fact', '.']",UNLABELED,0.0,[],,,,,,
