Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
32.0,A:," This letter says Randy sold a total of  let me shorten it to 1.5 million shares on February 2, 2011.",Gruber,Civil,Trial,2022-06-07," This letter says Randy sold a total of let me shorten it to 1.5 million shares on February 2, 2011.","['This', 'letter', 'says', 'Randy', 'sold', 'a', 'total', 'of', 'let', 'me', 'shorten', 'it', 'to', '1.5', 'million', 'shares', 'on', 'February', '2', ',', '2011', '.']",TST,1.0,"[{'text': 'February 2, 2011', 'score': 0.937, 'start_pos': 84, 'end_pos': 100}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']","This letter says Randy sold a total of  let me shorten it to 1.5 million shares on xxxFebruary 2, 2011xxx.",2011-02-02 00:00:00,,
33.0,Q:, Showing you Plaintiff's Exhibit 457 now.,Gruber,Civil,Trial,2022-06-07, Showing you Plaintiff's Exhibit 457 now.,"['Showing', 'you', 'Plaintiff', ""'s"", 'Exhibit', '457', 'now', '.']",UNLABELED,0.0,[],,,,,,
34.0,,Have you seen that before?,Gruber,Civil,Trial,2022-06-07,Have you seen that before?,"['Have', 'you', 'seen', 'that', 'before', '?']",UNLABELED,0.0,[],,,,,,
35.0,A:," Yes, I have.",Gruber,Civil,Trial,2022-06-07," Yes, I have.","['Yes', ',', 'I', 'have', '.']",UNLABELED,0.0,[],,,,,,
36.0,Q:, OK. Is that one of the documents you relied upon in reaching your conclusions?,Gruber,Civil,Trial,2022-06-07, OK. Is that one of the documents you relied upon in reaching your conclusions?,"['OK.', 'Is', 'that', 'one', 'of', 'the', 'documents', 'you', 'relied', 'upon', 'in', 'reaching', 'your', 'conclusions', '?']",UNLABELED,0.0,[],,,,,,
39.0,,Excuse me.,Gruber,Civil,Trial,2022-06-07,Excuse me.,"['Excuse', 'me', '.']",UNLABELED,0.0,[],,,,,,
40.0,MR. MOLO:," Your Honor, I move into evidence plaintiff's exhibit  move for admission of Plaintiff's Exhibit 457.",Gruber,Civil,Trial,2022-06-07," Your Honor, I move into evidence plaintiff's exhibit move for admission of Plaintiff's Exhibit 457.","['Your', 'Honor', ',', 'I', 'move', 'into', 'evidence', 'plaintiff', ""'s"", 'exhibit', 'move', 'for', 'admission', 'of', 'Plaintiff', ""'s"", 'Exhibit', '457', '.']",UNLABELED,0.0,[],,,,,,
41.0,MR. LANGDON:," No objection, your Honor.",Gruber,Civil,Trial,2022-06-07," No objection, your Honor.","['No', 'objection', ',', 'your', 'Honor', '.']",UNLABELED,0.0,[],,,,,,
42.0,THE COURT:, Received.,Gruber,Civil,Trial,2022-06-07, Received.,"['Received', '.']",UNLABELED,0.0,[],,,,,,
43.0,Q:, OK. What's the date of this letter?,Gruber,Civil,Trial,2022-06-07, OK. What's the date of this letter?,"['OK.', 'What', ""'s"", 'the', 'date', 'of', 'this', 'letter', '?']",UNLABELED,0.0,[],,,,,,
44.0,A:," February 2, 2011, which was the same date referenced in the document we just read.",Gruber,Civil,Trial,2022-06-07," February 2, 2011, which was the same date referenced in the document we just read.","['February', '2', ',', '2011', ',', 'which', 'was', 'the', 'same', 'date', 'referenced', 'in', 'the', 'document', 'we', 'just', 'read', '.']",TR,1.0,"[{'text': 'February 2, 2011', 'score': 0.761, 'start_pos': 1, 'end_pos': 17}]","['B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,,,
45.0,Q:, OK. Did you review Randy Reger's sworn deposition testimony in this case about this letter?,Gruber,Civil,Trial,2022-06-07, OK. Did you review Randy Reger's sworn deposition testimony in this case about this letter?,"['OK.', 'Did', 'you', 'review', 'Randy', 'Reger', ""'s"", 'sworn', 'deposition', 'testimony', 'in', 'this', 'case', 'about', 'this', 'letter', '?']",UNLABELED,0.0,[],,,,,,
47.0,Q:, What did he say?,Gruber,Civil,Trial,2022-06-07, What did he say?,"['What', 'did', 'he', 'say', '?']",UNLABELED,0.0,[],,,,,,
48.0,A:, He said he had no recollection of writing this letter.,Gruber,Civil,Trial,2022-06-07, He said he had no recollection of writing this letter.,"['He', 'said', 'he', 'had', 'no', 'recollection', 'of', 'writing', 'this', 'letter', '.']",UNLABELED,0.0,[],,,,,,
49.0,Q:, All right.,Gruber,Civil,Trial,2022-06-07, All right.,"['All', 'right', '.']",UNLABELED,0.0,[],,,,,,
50.0,,Did Randy Reger also provide sworn deposition testimony about his knowledge of Dakota Plains shares being transferred from him to Ryan Gilbertson?,Gruber,Civil,Trial,2022-06-07,Did Randy Reger also provide sworn deposition testimony about his knowledge of Dakota Plains shares being transferred from him to Ryan Gilbertson?,"['Did', 'Randy', 'Reger', 'also', 'provide', 'sworn', 'deposition', 'testimony', 'about', 'his', 'knowledge', 'of', 'Dakota', 'Plains', 'shares', 'being', 'transferred', 'from', 'him', 'to', 'Ryan', 'Gilbertson', '?']",UNLABELED,0.0,[],,,,,,
51.0,A:," Yes, he did testify to that.",Gruber,Civil,Trial,2022-06-07," Yes, he did testify to that.","['Yes', ',', 'he', 'did', 'testify', 'to', 'that', '.']",UNLABELED,0.0,[],,,,,,
52.0,,He said he didn't know why he would.,Gruber,Civil,Trial,2022-06-07,He said he didn't know why he would.,"['He', 'said', 'he', 'did', ""n't"", 'know', 'why', 'he', 'would', '.']",UNLABELED,0.0,[],,,,,,
53.0,,He had no recollection of that.,Gruber,Civil,Trial,2022-06-07,He had no recollection of that.,"['He', 'had', 'no', 'recollection', 'of', 'that', '.']",UNLABELED,0.0,[],,,,,,
54.0,Q:, Did you review evidence that Michael Reger beneficially owned any other Dakota Plains' stock?,Gruber,Civil,Trial,2022-06-07, Did you review evidence that Michael Reger beneficially owned any other Dakota Plains' stock?,"['Did', 'you', 'review', 'evidence', 'that', 'Michael', 'Reger', 'beneficially', 'owned', 'any', 'other', 'Dakota', 'Plains', ""'"", 'stock', '?']",UNLABELED,0.0,[],,,,,,
57.0,,"That amount of stock did not significantly vary in the amount of stock I've already discussed, so I didn't intend to discuss it again today.",Gruber,Civil,Trial,2022-06-07,"That amount of stock did not significantly vary in the amount of stock I've already discussed, so I didn't intend to discuss it again today.","['That', 'amount', 'of', 'stock', 'did', 'not', 'significantly', 'vary', 'in', 'the', 'amount', 'of', 'stock', 'I', ""'ve"", 'already', 'discussed', ',', 'so', 'I', 'did', ""n't"", 'intend', 'to', 'discuss', 'it', 'again', 'today', '.']",TR,1.0,"[{'text': 'today', 'score': 0.978, 'start_pos': 134, 'end_pos': 139}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE']",,,,,
58.0,Q:," Professor Thel, did you analyze whether Dakota Plains was required to disclose Michael Reger's beneficial ownership of more than five percent of Dakota Plains' stock?",Gruber,Civil,Trial,2022-06-07," Professor Thel, did you analyze whether Dakota Plains was required to disclose Michael Reger's beneficial ownership of more than five percent of Dakota Plains' stock?","['Professor', 'Thel', ',', 'did', 'you', 'analyze', 'whether', 'Dakota', 'Plains', 'was', 'required', 'to', 'disclose', 'Michael', 'Reger', ""'s"", 'beneficial', 'ownership', 'of', 'more', 'than', 'five', 'percent', 'of', 'Dakota', 'Plains', ""'"", 'stock', '?']",UNLABELED,0.0,[],,,,,,
60.0,Q:, What did you conclude?,Gruber,Civil,Trial,2022-06-07, What did you conclude?,"['What', 'did', 'you', 'conclude', '?']",UNLABELED,0.0,[],,,,,,
61.0,A:," That it was  if it knew that he beneficially owned more than five percent, they were obligated to disclose that along with some other information.",Gruber,Civil,Trial,2022-06-07," That it was if it knew that he beneficially owned more than five percent, they were obligated to disclose that along with some other information.","['That', 'it', 'was', 'if', 'it', 'knew', 'that', 'he', 'beneficially', 'owned', 'more', 'than', 'five', 'percent', ',', 'they', 'were', 'obligated', 'to', 'disclose', 'that', 'along', 'with', 'some', 'other', 'information', '.']",UNLABELED,0.0,[],,,,,,
62.0,Q:, Where was Dakota Plains required to disclose that?,Gruber,Civil,Trial,2022-06-07, Where was Dakota Plains required to disclose that?,"['Where', 'was', 'Dakota', 'Plains', 'required', 'to', 'disclose', 'that', '?']",UNLABELED,0.0,[],,,,,,
63.0,A:, It was required to disclose it in a couple of things.,Gruber,Civil,Trial,2022-06-07, It was required to disclose it in a couple of things.,"['It', 'was', 'required', 'to', 'disclose', 'it', 'in', 'a', 'couple', 'of', 'things', '.']",UNLABELED,0.0,[],,,,,,
64.0,,"It was required to disclose it in the super 8-K, the form that it filed at the time of the reverse merger, and then it was  so long as Michael Reger beneficially owned more than five percent and they knew it, they were required to file it annually in the form 10-K annual report.",Gruber,Civil,Trial,2022-06-07,"It was required to disclose it in the super 8-K, the form that it filed at the time of the reverse merger, and then it was so long as Michael Reger beneficially owned more than five percent and they knew it, they were required to file it annually in the form 10-K annual report.","['It', 'was', 'required', 'to', 'disclose', 'it', 'in', 'the', 'super', '8-K', ',', 'the', 'form', 'that', 'it', 'filed', 'at', 'the', 'time', 'of', 'the', 'reverse', 'merger', ',', 'and', 'then', 'it', 'was', 'so', 'long', 'as', 'Michael', 'Reger', 'beneficially', 'owned', 'more', 'than', 'five', 'percent', 'and', 'they', 'knew', 'it', ',', 'they', 'were', 'required', 'to', 'file', 'it', 'annually', 'in', 'the', 'form', '10-K', 'annual', 'report', '.']",TR,1.0,"[{'text': 'annually', 'score': 0.944, 'start_pos': 239, 'end_pos': 247}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O', 'O']",,,,,
65.0,Q:, Those were filings with the United States Securities & Exchange Commission that you talked about yesterday?,Gruber,Civil,Trial,2022-06-07, Those were filings with the United States Securities & Exchange Commission that you talked about yesterday?,"['Those', 'were', 'filings', 'with', 'the', 'United', 'States', 'Securities', '&', 'Exchange', 'Commission', 'that', 'you', 'talked', 'about', 'yesterday', '?']",TR,1.0,"[{'text': 'yesterday', 'score': 0.971, 'start_pos': 98, 'end_pos': 107}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE']",,,,,
66.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNLABELED,0.0,[],,,,,,
67.0,,Those were all filed with the SEC and publicly available.,Gruber,Civil,Trial,2022-06-07,Those were all filed with the SEC and publicly available.,"['Those', 'were', 'all', 'filed', 'with', 'the', 'SEC', 'and', 'publicly', 'available', '.']",UNLABELED,0.0,[],,,,,,
68.0,Q:, And why is it that Dakota Plains would have to disclose Michael Reger's beneficial ownership of the super 8-K?,Gruber,Civil,Trial,2022-06-07, And why is it that Dakota Plains would have to disclose Michael Reger's beneficial ownership of the super 8-K?,"['And', 'why', 'is', 'it', 'that', 'Dakota', 'Plains', 'would', 'have', 'to', 'disclose', 'Michael', 'Reger', ""'s"", 'beneficial', 'ownership', 'of', 'the', 'super', '8-K', '?']",UNLABELED,0.0,[],,,,,,
69.0,S-K. Q:, Why would Dakota Plains have to disclose Mike Reger's beneficial ownership in the 10-K?,Gruber,Civil,Trial,2022-06-07, Why would Dakota Plains have to disclose Mike Reger's beneficial ownership in the 10-K?,"['Why', 'would', 'Dakota', 'Plains', 'have', 'to', 'disclose', 'Mike', 'Reger', ""'s"", 'beneficial', 'ownership', 'in', 'the', '10-K', '?']",UNLABELED,0.0,[],,,,,,
70.0,A:," Because the form 10-K, which the company is required to report every year, directly requires the information in regulation S-K item 403, which is that information about known five percent beneficial owners.",Gruber,Civil,Trial,2022-06-07," Because the form 10-K, which the company is required to report every year, directly requires the information in regulation S-K item 403, which is that information about known five percent beneficial owners.","['Because', 'the', 'form', '10-K', ',', 'which', 'the', 'company', 'is', 'required', 'to', 'report', 'every', 'year', ',', 'directly', 'requires', 'the', 'information', 'in', 'regulation', 'S-K', 'item', '403', ',', 'which', 'is', 'that', 'information', 'about', 'known', 'five', 'percent', 'beneficial', 'owners', '.']",TR,1.0,"[{'text': 'every year', 'score': 0.936, 'start_pos': 64, 'end_pos': 74}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,,,
71.0,Q:, Did you analyze whether Dakota Plains was required to disclose related-party transactions with Michael Reger?,Gruber,Civil,Trial,2022-06-07, Did you analyze whether Dakota Plains was required to disclose related-party transactions with Michael Reger?,"['Did', 'you', 'analyze', 'whether', 'Dakota', 'Plains', 'was', 'required', 'to', 'disclose', 'related-party', 'transactions', 'with', 'Michael', 'Reger', '?']",UNLABELED,0.0,[],,,,,,
74.0,A:, I concluded that it was in both the form 8-K and its annual form 10-Ks in the future.,Gruber,Civil,Trial,2022-06-07, I concluded that it was in both the form 8-K and its annual form 10-Ks in the future.,"['I', 'concluded', 'that', 'it', 'was', 'in', 'both', 'the', 'form', '8-K', 'and', 'its', 'annual', 'form', '10-Ks', 'in', 'the', 'future', '.']",TR,1.0,"[{'text': 'annual', 'score': 0.935, 'start_pos': 54, 'end_pos': 60}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O']",,,,,
75.0,Q:, Why would Dakota Plains have to disclose the related party transactions with Michael Reger in the super 8-K?,Gruber,Civil,Trial,2022-06-07, Why would Dakota Plains have to disclose the related party transactions with Michael Reger in the super 8-K?,"['Why', 'would', 'Dakota', 'Plains', 'have', 'to', 'disclose', 'the', 'related', 'party', 'transactions', 'with', 'Michael', 'Reger', 'in', 'the', 'super', '8-K', '?']",UNLABELED,0.0,[],,,,,,
76.0,A:, The form 8-K  similar answer.,Gruber,Civil,Trial,2022-06-07, The form 8-K similar answer.,"['The', 'form', '8-K', 'similar', 'answer', '.']",UNLABELED,0.0,[],,,,,,
78.0,Q:, What's a related person?,Gruber,Civil,Trial,2022-06-07, What's a related person?,"['What', ""'s"", 'a', 'related', 'person', '?']",UNLABELED,0.0,[],,,,,,
79.0,A:," Um, in item 404 describes a related person as a number of people.",Gruber,Civil,Trial,2022-06-07," Um, in item 404 describes a related person as a number of people.","['Um', ',', 'in', 'item', '404', 'describes', 'a', 'related', 'person', 'as', 'a', 'number', 'of', 'people', '.']",UNLABELED,0.0,[],,,,,,
80.0,,"It could be directors, senior officers, anyone the company knows is a five percent shareholder, beneficial owner.",Gruber,Civil,Trial,2022-06-07,"It could be directors, senior officers, anyone the company knows is a five percent shareholder, beneficial owner.","['It', 'could', 'be', 'directors', ',', 'senior', 'officers', ',', 'anyone', 'the', 'company', 'knows', 'is', 'a', 'five', 'percent', 'shareholder', ',', 'beneficial', 'owner', '.']",UNLABELED,0.0,[],,,,,,
82.0,A:," For the prior fiscal year, slightly  material transactions which are defined as among other things transactions involving more than $120,000.",Gruber,Civil,Trial,2022-06-07," For the prior fiscal year, slightly material transactions which are defined as among other things transactions involving more than $120,000.","['For', 'the', 'prior', 'fiscal', 'year', ',', 'slightly', 'material', 'transactions', 'which', 'are', 'defined', 'as', 'among', 'other', 'things', 'transactions', 'involving', 'more', 'than', '$', '120,000', '.']",TST,1.0,"[{'text': 'the prior fiscal year', 'score': 0.853, 'start_pos': 5, 'end_pos': 26}]","['O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","For xxxthe prior fiscal yearxxx, slightly material transactions which are defined as among other things transactions involving more than $120,000.",FYXXXX,FY2010--2011,2011
83.0,Q:, Does that include transactions in which Michael Reger had a direct or indirect interest?,Gruber,Civil,Trial,2022-06-07, Does that include transactions in which Michael Reger had a direct or indirect interest?,"['Does', 'that', 'include', 'transactions', 'in', 'which', 'Michael', 'Reger', 'had', 'a', 'direct', 'or', 'indirect', 'interest', '?']",UNLABELED,0.0,[],,,,,,
84.0,A:," Yes, it did.",Gruber,Civil,Trial,2022-06-07," Yes, it did.","['Yes', ',', 'it', 'did', '.']",UNLABELED,0.0,[],,,,,,
86.0,A:, That's correct.,Gruber,Civil,Trial,2022-06-07, That's correct.,"['That', ""'s"", 'correct', '.']",UNLABELED,0.0,[],,,,,,
87.0,Q:," Based on these rules, which transactions with Michael Reger would Dakota Plains have been required to disclose?",Gruber,Civil,Trial,2022-06-07," Based on these rules, which transactions with Michael Reger would Dakota Plains have been required to disclose?","['Based', 'on', 'these', 'rules', ',', 'which', 'transactions', 'with', 'Michael', 'Reger', 'would', 'Dakota', 'Plains', 'have', 'been', 'required', 'to', 'disclose', '?']",UNLABELED,0.0,[],,,,,,
